GeneID,unknown
ENSG00000152377,99
ENSG00000152380,670
ENSG00000152382,824
ENSG00000152402,0
ENSG00000152404,2035
ENSG00000152409,1102
ENSG00000152413,81
ENSG00000152422,992
ENSG00000152430,0
ENSG00000152433,109
ENSG00000152439,580
ENSG00000152443,3231
ENSG00000152454,309
ENSG00000152455,207
ENSG00000152457,2389
ENSG00000152463,829
ENSG00000152464,1834
ENSG00000152465,1323
ENSG00000152467,0
ENSG00000152475,160
ENSG00000152484,10019
ENSG00000152492,3971
ENSG00000152495,2128
ENSG00000152503,87
ENSG00000152518,55106
ENSG00000152520,12817
ENSG00000152527,29
ENSG00000152556,1131
ENSG00000152558,29636
ENSG00000152578,0
ENSG00000152580,11
ENSG00000152582,383
ENSG00000152583,6
ENSG00000152591,0
ENSG00000152592,0
ENSG00000152595,0
ENSG00000152601,35877
ENSG00000152611,0
ENSG00000152620,1227
ENSG00000152642,1922
ENSG00000152661,1
ENSG00000152669,0
ENSG00000152670,0
ENSG00000152672,178
ENSG00000152683,4137
ENSG00000152684,5503
ENSG00000152689,1684
ENSG00000152700,5837
ENSG00000152705,32
ENSG00000152749,657
ENSG00000152760,347
ENSG00000152763,52
ENSG00000152766,3880
ENSG00000152767,668
ENSG00000152778,3796
ENSG00000152779,4
ENSG00000152782,80
ENSG00000152784,2026
ENSG00000152785,13
ENSG00000152795,23332
ENSG00000152804,16157
ENSG00000152818,8917
ENSG00000152822,0
ENSG00000152894,234
ENSG00000152904,4366
ENSG00000152910,0
ENSG00000152926,8371
ENSG00000152932,23
ENSG00000152936,0
ENSG00000152939,27
ENSG00000152942,2425
ENSG00000152944,1907
ENSG00000152952,179
ENSG00000152953,203
ENSG00000152954,0
ENSG00000152969,893
ENSG00000152977,0
ENSG00000152990,120
ENSG00000153002,1
ENSG00000153006,2924
ENSG00000153012,3
ENSG00000153015,1344
ENSG00000153029,7843
ENSG00000153037,1338
ENSG00000153044,504
ENSG00000153046,3084
ENSG00000153048,15123
ENSG00000153060,2
ENSG00000153064,3413
ENSG00000153066,7821
ENSG00000153071,1627
ENSG00000153086,3
ENSG00000153093,92
ENSG00000153094,10379
ENSG00000153107,1684
ENSG00000153113,52637
ENSG00000153130,1275
ENSG00000153132,36
ENSG00000153140,290
ENSG00000153147,11802
ENSG00000153157,32
ENSG00000153162,2028
ENSG00000153165,37
ENSG00000153179,59617
ENSG00000153187,65280
ENSG00000153201,8821
ENSG00000153207,13772
ENSG00000153208,1267
ENSG00000153214,4486
ENSG00000153230,0
ENSG00000153233,6
ENSG00000153234,483
ENSG00000153237,7
ENSG00000153246,0
ENSG00000153250,23935
ENSG00000153253,118
ENSG00000153266,4
ENSG00000153283,5144
ENSG00000153291,25
ENSG00000153292,0
ENSG00000153294,0
ENSG00000153303,0
ENSG00000153310,55948
ENSG00000153317,24381
ENSG00000153339,10505
ENSG00000153347,5
ENSG00000153391,1409
ENSG00000153395,42079
ENSG00000153404,8
ENSG00000153406,5491
ENSG00000153443,9744
ENSG00000153446,1
ENSG00000153485,911
ENSG00000153487,5508
ENSG00000153495,62
ENSG00000153498,4
ENSG00000153531,204
ENSG00000153551,11471
ENSG00000153558,7
ENSG00000153560,9293
ENSG00000153561,21149
ENSG00000153563,15991
ENSG00000153574,12118
ENSG00000153684,0
ENSG00000153707,3
ENSG00000153714,24
ENSG00000153721,27
ENSG00000153767,2322
ENSG00000153774,2511
ENSG00000153779,4
ENSG00000153786,33072
ENSG00000153789,4
ENSG00000153790,987
ENSG00000153802,1
ENSG00000153814,20479
ENSG00000153815,25546
ENSG00000153820,4
ENSG00000153822,1
ENSG00000153823,1113
ENSG00000153827,41125
ENSG00000153832,80
ENSG00000153879,4622
ENSG00000153885,1633
ENSG00000153896,159
ENSG00000153898,814
ENSG00000153902,22
ENSG00000153904,11
ENSG00000153914,5012
ENSG00000153922,9056
ENSG00000153930,0
ENSG00000153933,1276
ENSG00000153936,5470
ENSG00000153944,6490
ENSG00000153956,5
ENSG00000153975,1202
ENSG00000153976,15
ENSG00000153982,390
ENSG00000153989,4887
ENSG00000153993,7
ENSG00000154001,5126
ENSG00000154007,0
ENSG00000154016,3985
ENSG00000154025,359
ENSG00000154027,231
ENSG00000154040,32
ENSG00000154059,1626
ENSG00000154065,12
ENSG00000154079,841
ENSG00000154080,0
ENSG00000154096,1
ENSG00000154099,84
ENSG00000154102,663
ENSG00000154114,2313
ENSG00000154118,5
ENSG00000154122,19458
ENSG00000154124,5511
ENSG00000154127,7570
ENSG00000154133,8
ENSG00000154134,386
ENSG00000154143,0
ENSG00000154144,7991
ENSG00000154146,60705
ENSG00000154153,1229
ENSG00000154162,4
ENSG00000154165,121
ENSG00000154174,4086
ENSG00000154175,1
ENSG00000154188,196
ENSG00000154217,9270
ENSG00000154222,6884
ENSG00000154227,37
ENSG00000154229,2455
ENSG00000154237,5775
ENSG00000154240,25
ENSG00000154252,4
ENSG00000154258,22
ENSG00000154262,29
ENSG00000154263,66
ENSG00000154265,1688
ENSG00000154269,41
ENSG00000154274,27
ENSG00000154277,46
ENSG00000154305,8893
ENSG00000154309,233
ENSG00000154310,1857
ENSG00000154319,246
ENSG00000154328,1198
ENSG00000154330,971
ENSG00000154342,0
ENSG00000154358,2205
ENSG00000154359,2575
ENSG00000154370,10294
ENSG00000154380,41
ENSG00000154415,4
ENSG00000154429,3560
ENSG00000154438,4
ENSG00000154447,388
ENSG00000154451,18696
ENSG00000154473,8925
ENSG00000154478,0
ENSG00000154479,2
ENSG00000154485,12
ENSG00000154493,0
ENSG00000154511,970
ENSG00000154518,11747
ENSG00000154529,77
ENSG00000154545,0
ENSG00000154548,9
ENSG00000154553,0
ENSG00000154556,15
ENSG00000154582,3341
ENSG00000154589,6065
ENSG00000154611,41
ENSG00000154620,104
ENSG00000154639,13
ENSG00000154640,436
ENSG00000154642,3623
ENSG00000154645,13
ENSG00000154646,0
ENSG00000154654,2
ENSG00000154655,145
ENSG00000154678,3
ENSG00000154710,459
ENSG00000154719,891
ENSG00000154721,34
ENSG00000154723,4019
ENSG00000154727,5164
ENSG00000154734,155
ENSG00000154736,163
ENSG00000154743,525
ENSG00000154760,2735
ENSG00000154764,107
ENSG00000154767,11121
ENSG00000154781,5849
ENSG00000154783,14
ENSG00000154803,11652
ENSG00000154813,5662
ENSG00000154814,1841
ENSG00000154822,15543
ENSG00000154832,10129
ENSG00000154839,323
ENSG00000154845,26595
ENSG00000154856,604
ENSG00000154864,0
ENSG00000154889,25540
ENSG00000154914,44
ENSG00000154917,1570
ENSG00000154920,139
ENSG00000154928,2680
ENSG00000154930,7161
ENSG00000154945,3519
ENSG00000154957,3822
ENSG00000154975,0
ENSG00000154978,23338
ENSG00000154997,0
ENSG00000155008,1431
ENSG00000155011,17
ENSG00000155016,585
ENSG00000155026,37
ENSG00000155034,1712
ENSG00000155052,0
ENSG00000155066,28
ENSG00000155085,535
ENSG00000155087,0
ENSG00000155090,5752
ENSG00000155093,1472
ENSG00000155096,16352
ENSG00000155097,14960
ENSG00000155099,11105
ENSG00000155100,893
ENSG00000155111,8394
ENSG00000155115,3532
ENSG00000155158,1373
ENSG00000155189,1413
ENSG00000155229,6378
ENSG00000155249,0
ENSG00000155252,2679
ENSG00000155254,4601
ENSG00000155256,10195
ENSG00000155265,1080
ENSG00000155269,0
ENSG00000155275,1116
ENSG00000155287,6768
ENSG00000155304,2902
ENSG00000155307,12856
ENSG00000155313,7786
ENSG00000155324,337
ENSG00000155329,1660
ENSG00000155330,701
ENSG00000155363,5003
ENSG00000155366,6452
ENSG00000155367,86
ENSG00000155368,5145
ENSG00000155380,1506
ENSG00000155393,5136
ENSG00000155428,64
ENSG00000155438,2117
ENSG00000155463,19986
ENSG00000155465,41263
ENSG00000155495,4
ENSG00000155506,17587
ENSG00000155508,18898
ENSG00000155511,0
ENSG00000155530,30
ENSG00000155542,449
ENSG00000155545,1539
ENSG00000155561,3132
ENSG00000155592,422
ENSG00000155621,1065
ENSG00000155622,4
ENSG00000155629,29121
ENSG00000155636,1053
ENSG00000155657,616
ENSG00000155659,3548
ENSG00000155660,11591
ENSG00000155666,859
ENSG00000155714,0
ENSG00000155719,18
ENSG00000155729,3000
ENSG00000155744,27978
ENSG00000155749,220
ENSG00000155754,5
ENSG00000155755,99
ENSG00000155760,36
ENSG00000155761,48
ENSG00000155792,139
ENSG00000155816,0
ENSG00000155827,9702
ENSG00000155833,4
ENSG00000155846,908
ENSG00000155849,10951
ENSG00000155850,1350
ENSG00000155858,851
ENSG00000155868,1706
ENSG00000155875,4
ENSG00000155876,11545
ENSG00000155886,1
ENSG00000155890,4
ENSG00000155893,1949
ENSG00000155897,0
ENSG00000155903,9334
ENSG00000155906,987
ENSG00000155918,0
ENSG00000155926,90690
ENSG00000155957,4693
ENSG00000155959,4562
ENSG00000155961,1021
ENSG00000155962,2493
ENSG00000155966,494
ENSG00000155970,81
ENSG00000155974,54
ENSG00000155975,4031
ENSG00000155980,50
ENSG00000156006,0
ENSG00000156009,0
ENSG00000156011,45
ENSG00000156017,1105
ENSG00000156026,5950
ENSG00000156030,9499
ENSG00000156042,358
ENSG00000156049,16
ENSG00000156050,714
ENSG00000156052,23826
ENSG00000156076,0
ENSG00000156096,0
ENSG00000156097,4
ENSG00000156103,0
ENSG00000156110,1947
ENSG00000156113,169
ENSG00000156127,4434
ENSG00000156136,7650
ENSG00000156140,31
ENSG00000156150,48
ENSG00000156162,1262
ENSG00000156170,1000
ENSG00000156171,8032
ENSG00000156172,138
ENSG00000156194,25
ENSG00000156206,120
ENSG00000156218,0
ENSG00000156219,0
ENSG00000156222,4
ENSG00000156232,2907
ENSG00000156234,3
ENSG00000156239,583
ENSG00000156253,635
ENSG00000156256,4695
ENSG00000156261,14999
ENSG00000156265,3512
ENSG00000156269,0
ENSG00000156273,35933
ENSG00000156282,4
ENSG00000156284,0
ENSG00000156298,257
ENSG00000156299,3445
ENSG00000156304,4805
ENSG00000156313,2584
ENSG00000156345,287
ENSG00000156374,420
ENSG00000156381,12010
ENSG00000156384,775
ENSG00000156395,58
ENSG00000156398,650
ENSG00000156411,6362
ENSG00000156413,3
ENSG00000156414,5021
ENSG00000156427,4
ENSG00000156453,842
ENSG00000156463,31
ENSG00000156466,0
ENSG00000156467,7614
ENSG00000156469,905
ENSG00000156471,11778
ENSG00000156475,652
ENSG00000156482,72877
ENSG00000156486,0
ENSG00000156500,653
ENSG00000156502,1779
ENSG00000156504,4384
ENSG00000156508,1068095
ENSG00000156509,30
ENSG00000156510,288
ENSG00000156515,50698
ENSG00000156521,2924
ENSG00000156531,1948
ENSG00000156535,191
ENSG00000156564,35
ENSG00000156574,10
ENSG00000156575,10
ENSG00000156587,19565
ENSG00000156599,17833
ENSG00000156603,1704
ENSG00000156639,31115
ENSG00000156642,20350
ENSG00000156650,2041
ENSG00000156671,8525
ENSG00000156675,73481
ENSG00000156687,0
ENSG00000156689,3
ENSG00000156697,2676
ENSG00000156709,3321
ENSG00000156711,25363
ENSG00000156735,3319
ENSG00000156738,9306
ENSG00000156787,1050
ENSG00000156795,459
ENSG00000156802,1956
ENSG00000156804,1593
ENSG00000156831,1413
ENSG00000156853,1850
ENSG00000156858,13070
ENSG00000156860,39200
ENSG00000156869,259
ENSG00000156873,4855
ENSG00000156875,790
ENSG00000156876,492
ENSG00000156885,1
ENSG00000156886,441
ENSG00000156920,4
ENSG00000156925,0
ENSG00000156928,1999
ENSG00000156931,14188
ENSG00000156958,1381
ENSG00000156959,2
ENSG00000156966,232
ENSG00000156968,26
ENSG00000156970,296
ENSG00000156973,2773
ENSG00000156976,25623
ENSG00000156983,5053
ENSG00000156990,3080
ENSG00000157005,4
ENSG00000157014,4662
ENSG00000157017,2329
ENSG00000157020,11457
ENSG00000157036,604
ENSG00000157045,5007
ENSG00000157060,0
ENSG00000157064,127
ENSG00000157077,132
ENSG00000157087,3
ENSG00000157093,4
ENSG00000157103,4
ENSG00000157106,20292
ENSG00000157107,5280
ENSG00000157110,31
ENSG00000157111,26
ENSG00000157119,0
ENSG00000157131,0
ENSG00000157150,40
ENSG00000157152,307
ENSG00000157168,1771
ENSG00000157181,1313
ENSG00000157184,3663
ENSG00000157191,18088
ENSG00000157193,959
ENSG00000157211,0
ENSG00000157212,1476
ENSG00000157214,0
ENSG00000157216,13027
ENSG00000157219,0
ENSG00000157224,167
ENSG00000157227,1731
ENSG00000157240,2027
ENSG00000157259,3470
ENSG00000157303,5221
ENSG00000157315,40
ENSG00000157322,452
ENSG00000157326,3520
ENSG00000157330,0
ENSG00000157335,46
ENSG00000157343,193
ENSG00000157349,1732
ENSG00000157350,41446
ENSG00000157353,2746
ENSG00000157368,24
ENSG00000157379,3772
ENSG00000157388,254
ENSG00000157399,0
ENSG00000157404,179
ENSG00000157423,2
ENSG00000157426,1010
ENSG00000157429,180
ENSG00000157445,313
ENSG00000157450,7759
ENSG00000157456,575
ENSG00000157470,98
ENSG00000157483,882
ENSG00000157500,5008
ENSG00000157502,0
ENSG00000157510,15
ENSG00000157514,163978
ENSG00000157538,12505
ENSG00000157540,13113
ENSG00000157542,0
ENSG00000157551,67584
ENSG00000157554,652
ENSG00000157557,20056
ENSG00000157570,1859
ENSG00000157578,9
ENSG00000157593,2933
ENSG00000157600,37304
ENSG00000157601,8434
ENSG00000157613,34
ENSG00000157617,789
ENSG00000157625,5829
ENSG00000157637,27444
ENSG00000157653,182
ENSG00000157654,0
ENSG00000157657,197
ENSG00000157680,17
ENSG00000157693,2398
ENSG00000157703,4
ENSG00000157734,6552
ENSG00000157741,3425
ENSG00000157764,6276
ENSG00000157765,0
ENSG00000157766,0
ENSG00000157778,2191
ENSG00000157782,18
ENSG00000157796,1173
ENSG00000157800,8635
ENSG00000157823,5861
ENSG00000157827,424
ENSG00000157833,130
ENSG00000157837,8440
ENSG00000157851,0
ENSG00000157856,136
ENSG00000157869,1428
ENSG00000157870,2602
ENSG00000157873,38171
ENSG00000157881,4520
ENSG00000157884,4
ENSG00000157890,23
ENSG00000157895,1802
ENSG00000157911,2264
ENSG00000157916,27891
ENSG00000157927,9
ENSG00000157933,14280
ENSG00000157954,27016
ENSG00000157978,10275
ENSG00000157985,531
ENSG00000157992,250
ENSG00000157999,11
ENSG00000158006,2961
ENSG00000158008,1
ENSG00000158014,0
ENSG00000158019,4757
ENSG00000158022,1
ENSG00000158023,141
ENSG00000158042,1425
ENSG00000158050,1387
ENSG00000158055,21
ENSG00000158062,33698
ENSG00000158077,0
ENSG00000158079,163
ENSG00000158089,5154
ENSG00000158092,3637
ENSG00000158104,100
ENSG00000158106,1148
ENSG00000158109,23825
ENSG00000158113,51
ENSG00000158122,1287
ENSG00000158125,0
ENSG00000158156,14947
ENSG00000158158,1429
ENSG00000158161,5263
ENSG00000158163,265
ENSG00000158164,10
ENSG00000158169,492
ENSG00000158186,822
ENSG00000158195,94346
ENSG00000158201,9102
ENSG00000158220,1
ENSG00000158234,262
ENSG00000158246,20
ENSG00000158258,0
ENSG00000158270,93
ENSG00000158286,119
ENSG00000158290,14569
ENSG00000158292,270
ENSG00000158296,19
ENSG00000158301,90
ENSG00000158315,2
ENSG00000158321,1092
ENSG00000158352,193
ENSG00000158373,3120
ENSG00000158402,433
ENSG00000158406,1285
ENSG00000158411,2827
ENSG00000158417,5084
ENSG00000158423,94
ENSG00000158427,31
ENSG00000158428,297
ENSG00000158435,5242
ENSG00000158445,42
ENSG00000158457,3613
ENSG00000158458,15
ENSG00000158467,2097
ENSG00000158470,58518
ENSG00000158473,7795
ENSG00000158477,195
ENSG00000158480,3058
ENSG00000158481,1040
ENSG00000158483,249
ENSG00000158485,25
ENSG00000158486,5
ENSG00000158488,62
ENSG00000158497,0
ENSG00000158516,0
ENSG00000158517,154664
ENSG00000158525,31
ENSG00000158526,3816
ENSG00000158528,40
ENSG00000158545,11902
ENSG00000158552,9326
ENSG00000158553,0
ENSG00000158555,7336
ENSG00000158560,16
ENSG00000158571,31
ENSG00000158578,988665
ENSG00000158604,12919
ENSG00000158615,18132
ENSG00000158623,3161
ENSG00000158636,3114
ENSG00000158639,1
ENSG00000158669,14426
ENSG00000158683,46
ENSG00000158691,488
ENSG00000158710,419636
ENSG00000158711,5329
ENSG00000158714,715
ENSG00000158715,636
ENSG00000158716,3815
ENSG00000158717,52779
ENSG00000158747,62
ENSG00000158748,27
ENSG00000158764,13
ENSG00000158769,16035
ENSG00000158773,23539
ENSG00000158786,0
ENSG00000158792,4525
ENSG00000158793,6751
ENSG00000158796,10850
ENSG00000158805,18430
ENSG00000158806,21
ENSG00000158813,120
ENSG00000158815,17
ENSG00000158816,4
ENSG00000158825,37842
ENSG00000158828,73075
ENSG00000158850,11326
ENSG00000158856,214774
ENSG00000158859,74
ENSG00000158863,5176
ENSG00000158864,15422
ENSG00000158865,25
ENSG00000158869,127839
ENSG00000158874,6
ENSG00000158882,2547
ENSG00000158887,3146
ENSG00000158901,4
ENSG00000158941,13846
ENSG00000158955,1
ENSG00000158966,129
ENSG00000158985,26246
ENSG00000158987,3407
ENSG00000159023,91957
ENSG00000159055,410
ENSG00000159063,1956
ENSG00000159069,31358
ENSG00000159079,897
ENSG00000159082,4963
ENSG00000159086,3536
ENSG00000159110,28068
ENSG00000159111,4638
ENSG00000159128,70623
ENSG00000159131,5349
ENSG00000159140,34154
ENSG00000159147,1264
ENSG00000159164,214
ENSG00000159166,2
ENSG00000159167,0
ENSG00000159173,0
ENSG00000159176,12197
ENSG00000159182,4
ENSG00000159184,0
ENSG00000159189,1058
ENSG00000159197,7
ENSG00000159199,3309
ENSG00000159200,1571
ENSG00000159202,13171
ENSG00000159208,15
ENSG00000159210,9169
ENSG00000159212,22
ENSG00000159214,606
ENSG00000159216,9698
ENSG00000159217,0
ENSG00000159224,4
ENSG00000159228,4173
ENSG00000159231,216
ENSG00000159248,4
ENSG00000159251,0
ENSG00000159256,10059
ENSG00000159259,585
ENSG00000159261,0
ENSG00000159263,1
ENSG00000159267,954
ENSG00000159289,1
ENSG00000159307,62
ENSG00000159314,79925
ENSG00000159322,24883
ENSG00000159335,13621
ENSG00000159337,0
ENSG00000159339,58093
ENSG00000159346,287626
ENSG00000159348,10652
ENSG00000159352,36689
ENSG00000159363,6781
ENSG00000159374,203
ENSG00000159377,25395
ENSG00000159387,0
ENSG00000159388,32289
ENSG00000159398,0
ENSG00000159399,16212
ENSG00000159403,523
ENSG00000159409,12
ENSG00000159423,850
ENSG00000159433,459
ENSG00000159445,1762
ENSG00000159450,2
ENSG00000159455,4
ENSG00000159459,3249
ENSG00000159461,17685
ENSG00000159479,4931
ENSG00000159495,1
ENSG00000159496,16207
ENSG00000159516,0
ENSG00000159527,0
ENSG00000159556,848
ENSG00000159579,4426
ENSG00000159588,1351
ENSG00000159592,19928
ENSG00000159593,1824
ENSG00000159596,2818
ENSG00000159618,2121
ENSG00000159625,195
ENSG00000159640,77
ENSG00000159648,50
ENSG00000159650,7
ENSG00000159658,17231
ENSG00000159674,4789
ENSG00000159685,239
ENSG00000159692,28960
ENSG00000159708,19
ENSG00000159713,1663
ENSG00000159714,310
ENSG00000159720,76162
ENSG00000159723,13
ENSG00000159733,852
ENSG00000159753,3352
ENSG00000159761,872
ENSG00000159763,0
ENSG00000159784,533
ENSG00000159788,1112
ENSG00000159792,6661
ENSG00000159840,226083
ENSG00000159842,29625
ENSG00000159871,27
ENSG00000159873,5096
ENSG00000159882,3101
ENSG00000159884,2822
ENSG00000159885,361
ENSG00000159899,208
ENSG00000159905,53
ENSG00000159915,26
ENSG00000159917,488
ENSG00000159921,2261
ENSG00000159958,3352
ENSG00000159961,1
ENSG00000160007,4737
ENSG00000160013,2176
ENSG00000160014,69403
ENSG00000160049,4801
ENSG00000160050,828
ENSG00000160051,78
ENSG00000160055,2819
ENSG00000160058,15687
ENSG00000160062,33
ENSG00000160072,3263
ENSG00000160075,26792
ENSG00000160087,13440
ENSG00000160094,5010
ENSG00000160097,7
ENSG00000160111,966
ENSG00000160113,942
ENSG00000160117,605
ENSG00000160124,402
ENSG00000160131,3643
ENSG00000160145,177
ENSG00000160161,38
ENSG00000160179,7152
ENSG00000160180,315
ENSG00000160181,4
ENSG00000160182,4
ENSG00000160183,139
ENSG00000160185,2414
ENSG00000160188,12
ENSG00000160190,2655
ENSG00000160191,145
ENSG00000160193,845
ENSG00000160194,7659
ENSG00000160199,4518
ENSG00000160200,194
ENSG00000160201,2010
ENSG00000160202,4
ENSG00000160207,7
ENSG00000160208,3756
ENSG00000160209,23497
ENSG00000160211,57951
ENSG00000160213,20856
ENSG00000160214,2205
ENSG00000160216,17717
ENSG00000160218,5469
ENSG00000160219,9218
ENSG00000160221,60
ENSG00000160223,73
ENSG00000160224,107
ENSG00000160226,3471
ENSG00000160229,112
ENSG00000160233,382
ENSG00000160255,398524
ENSG00000160256,2595
ENSG00000160271,9970
